"customer_id","customer_name","customer_segment","order_id","order_date","shipping_city","shipping_state","shipping_country","shipping_region","shipping_postal_code","shipping_mode","shipping_date","order_details_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","product_id","product_name","product_category","product_subcategory","product_manufacturer"
"381","Joe Kamberova","Consumer","CA-2016-127607","2016-03-20 00:00:00","Carrollton","Texas","United States","Central","75007","Standard Class","2016-03-26 00:00:00","2432","9","0.2","6","0.33","19","1507","Staples","Office Supplies","Fasteners","Other"
"245","Duane Noonan","Consumer","CA-2015-166744","2015-09-20 00:00:00","Columbia","Maryland","United States","East","21044","Standard Class","2015-09-24 00:00:00","1587","3","0","36","0.1","363","1196","O'Sullivan Living Dimensions 2-Shelf Bookcases","Furniture","Bookcases","O'Sullivan"
"583","Pamela Stobb","Consumer","CA-2018-128965","2018-04-17 00:00:00","Los Angeles","California","United States","West","90008","Standard Class","2018-04-22 00:00:00","6779","11","0","47","0.17","275","1034","Logitech Wireless Touch Keyboard K400","Technology","Accessories","Logitech"
"447","Kunst Miller","Consumer","CA-2017-109666","2017-04-19 00:00:00","New York City","New York","United States","East","10035","Standard Class","2017-04-26 00:00:00","3739","2","0","18","0.25","72","1238","Panasonic KP-380BK Classic Electric Pencil Sharpener","Office Supplies","Art","Panasonic"
"522","Michael Chen","Consumer","CA-2015-157784","2015-07-05 00:00:00","Jackson","Mississippi","United States","South","39212","First Class","2015-07-08 00:00:00","1386","3","0","9","0.48","19","1795","Xerox 1995","Office Supplies","Paper","Xerox"
"34","Andrew Roberts","Consumer","US-2015-105767","2015-05-23 00:00:00","Philadelphia","Pennsylvania","United States","East","19134","Standard Class","2015-05-27 00:00:00","8339","9","0.2","2","0.11","21","1131","Newell 317","Office Supplies","Art","Newell"
"441","Ken Heidel","Corporate","CA-2018-166898","2018-09-11 00:00:00","Santa Ana","California","United States","West","92704","Second Class","2018-09-13 00:00:00","8199","6","0.2","18","0.13","144","1232","OtterBox Defender Series Case - Samsung Galaxy S4","Technology","Phones","OtterBox"
"749","Tim Brockman","Consumer","US-2017-112970","2017-11-14 00:00:00","Los Angeles","California","United States","West","90049","First Class","2017-11-15 00:00:00","9044","3","0","3","0.29","10","1167","Newell 35","Office Supplies","Art","Newell"
"22","Alex Grayson","Consumer","CA-2018-107748","2018-12-10 00:00:00","Stockton","California","United States","West","95207","Second Class","2018-12-12 00:00:00","5933","4","0.2","35","0.36","96","941","Jackery Bar Premium Fast-charging Portable Charger","Technology","Phones","Other"
"687","Sean Miller","Home Office","US-2016-130512","2016-08-21 00:00:00","Allentown","Pennsylvania","United States","East","18103","Standard Class","2016-08-25 00:00:00","8773","2","0.2","-1","-0.2","3","1504","Staple remover","Office Supplies","Supplies","Staple remover"
"92","Bill Stewart","Corporate","US-2018-112347","2018-12-02 00:00:00","Denver","Colorado","United States","West","80219","Standard Class","2018-12-06 00:00:00","9558","6","0.2","0","0","509","1535","Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","Furniture","Furnishings","Tenex"
"232","Dionis Lloyd","Corporate","CA-2018-151911","2018-04-30 00:00:00","New York City","New York","United States","East","10024","Second Class","2018-05-05 00:00:00","7650","4","0","28","0.45","63","7","#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes","Office Supplies","Envelopes","Other"
"433","Keith Herrera","Consumer","CA-2016-133242","2016-06-18 00:00:00","Arlington","Virginia","United States","South","22204","Standard Class","2016-06-24 00:00:00","2597","3","0","19","0.32","61","1451","Seth Thomas 8 1/2"" Cubicle Clock","Furniture","Furnishings","Seth Thomas"
"710","Stephanie Ulpright","Home Office","CA-2018-157966","2018-03-13 00:00:00","Chicago","Illinois","United States","Central","60610","Same Day","2018-03-13 00:00:00","7859","1","0.3","-3","-0.03","90","1380","SAFCO Folding Chair Trolley","Furniture","Chairs","SAFCO"
"231","Dianna Wilson","Home Office","CA-2017-164399","2017-11-12 00:00:00","San Diego","California","United States","West","92024","First Class","2017-11-15 00:00:00","5418","3","0.2","25","0.13","204","1247","Panasonic KX TS3282W Corded phone","Technology","Phones","Panasonic"
"113","Brooke Gillingham","Corporate","CA-2015-127523","2015-05-11 00:00:00","Watertown","New York","United States","East","13601","Standard Class","2015-05-18 00:00:00","713","3","0","10","0.27","36","1502","Staple holder","Office Supplies","Appliances","Staple holder"
"575","Noel Staavos","Corporate","CA-2018-115651","2018-07-09 00:00:00","Chicago","Illinois","United States","Central","60610","First Class","2018-07-12 00:00:00","6193","5","0.2","3","0.34","9","1325","Quartet Alpha White Chalk, 12/Pack","Office Supplies","Art","Quartet"
"492","Marina Lichtenstein","Corporate","CA-2015-121762","2015-02-14 00:00:00","Seattle","Washington","United States","West","98103","Standard Class","2015-02-18 00:00:00","546","2","0","5","0.02","239","461","Compact Automatic Electric Letter Opener","Office Supplies","Supplies","Other"
"600","Pauline Johnson","Consumer","CA-2018-151218","2018-06-20 00:00:00","Miami","Florida","United States","South","33180","First Class","2018-06-23 00:00:00","7625","1","0.2","0","0.08","4","1288","Plastic Stacking Crates & Casters","Office Supplies","Storage","Other"
"566","Neola Schneider","Consumer","CA-2018-153045","2018-01-19 00:00:00","Philadelphia","Pennsylvania","United States","East","19140","Second Class","2018-01-24 00:00:00","7710","2","0.4","-93","-0.22","430","1629","Wilson Electronics DB Pro Signal Booster","Technology","Phones","Other"
"329","Henia Zydlo","Consumer","CA-2018-124765","2018-11-25 00:00:00","Fort Lauderdale","Florida","United States","South","33311","Standard Class","2018-11-30 00:00:00","6615","5","0.2","-81","-0.11","724","1199","O'Sullivan Manor Hill 2-Door Library in Brianna Oak","Furniture","Bookcases","O'Sullivan"
"557","Natalie DeCherney","Consumer","CA-2018-105410","2018-03-19 00:00:00","San Francisco","California","United States","West","94110","First Class","2018-03-22 00:00:00","5844","2","0","11","0.11","100","1017","Logitech K350 2.4Ghz Wireless Keyboard","Technology","Accessories","Logitech"
"81","Benjamin Farhat","Home Office","CA-2017-154662","2017-06-09 00:00:00","Minneapolis","Minnesota","United States","Central","55407","Standard Class","2017-06-16 00:00:00","5089","3","0","173","0.25","693","383","Bush Cubix Conference Tables, Fully Assembled","Furniture","Tables","Bush"
"779","Vicky Freymann","Home Office","CA-2018-138464","2018-07-08 00:00:00","Seattle","Washington","United States","West","98115","Standard Class","2018-07-12 00:00:00","7136","3","0","6","0.34","18","1848","Zebra Zazzle Fluorescent Highlighters","Office Supplies","Art","Zebra"
"516","Max Ludwig","Home Office","CA-2018-133648","2018-06-25 00:00:00","Springfield","Oregon","United States","West","97477","Standard Class","2018-07-02 00:00:00","6957","2","0.2","1","0.14","5","590","Eldon Spacemaker Box, Quick-Snap Lid, Clear","Office Supplies","Art","Eldon"
"653","Ross DeVincentis","Home Office","CA-2018-127474","2018-02-03 00:00:00","Chicago","Illinois","United States","Central","60610","Second Class","2018-02-07 00:00:00","6716","2","0.2","24","0.36","66","1684","Xerox 1893","Office Supplies","Paper","Xerox"
"189","Dan Campbell","Consumer","CA-2015-145212","2015-09-13 00:00:00","New York City","New York","United States","East","10011","Standard Class","2015-09-19 00:00:00","1121","3","0","1","0.27","5","1137","Newell 322","Office Supplies","Art","Newell"
"648","Roland Fjeld","Consumer","US-2018-130953","2018-07-29 00:00:00","Oklahoma City","Oklahoma","United States","Central","73120","Standard Class","2018-08-03 00:00:00","9704","2","0","61","0.44","138","815","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","Office Supplies","Appliances","Holmes"
"479","Luke Schmidt","Corporate","CA-2018-131618","2018-06-17 00:00:00","Skokie","Illinois","United States","Central","60076","First Class","2018-06-20 00:00:00","6866","2","0.2","4","0.36","12","1351","Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4","Office Supplies","Paper","REDIFORM"
"188","Damala Kotsonis","Corporate","CA-2018-139199","2018-12-09 00:00:00","Detroit","Michigan","United States","Central","48234","Standard Class","2018-12-13 00:00:00","7155","2","0","20","0.47","42","1634","Wilson Jones Century Plastic Molded Ring Binders","Office Supplies","Binders","Wilson Jones"
"187","Cyra Reiten","Home Office","CA-2018-159149","2018-02-17 00:00:00","Houston","Texas","United States","Central","77041","First Class","2018-02-19 00:00:00","7911","1","0.32","-17","-0.19","89","1437","Sauder Mission Library with Doors, Fruitwood Finish","Furniture","Bookcases","Sauder"
"42","Ann Steele","Home Office","CA-2018-100314","2018-09-29 00:00:00","Pasadena","Texas","United States","Central","77506","Standard Class","2018-10-05 00:00:00","5622","4","0.2","9","0.34","28","5","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","Office Supplies","Envelopes","Other"
"746","Thomas Seio","Corporate","CA-2017-155978","2017-08-01 00:00:00","Riverside","California","United States","West","92503","Same Day","2017-08-01 00:00:00","5132","2","0.2","91","0.09","1040","144","Apple iPhone 5","Technology","Phones","Apple"
"220","Delfina Latchford","Consumer","CA-2015-115791","2015-01-16 00:00:00","Philadelphia","Pennsylvania","United States","East","19134","Second Class","2015-01-18 00:00:00","411","2","0.7","-14","-0.73","19","694","GBC Linen Binding Covers","Office Supplies","Binders","GBC"
"458","Lena Creighton","Consumer","CA-2016-124058","2016-11-20 00:00:00","Oakland","California","United States","West","94601","Standard Class","2016-11-24 00:00:00","2330","7","0.2","-15","-0.21","73","732","Gear Head AU3700S Headset","Technology","Phones","Other"
"604","Pete Kriz","Consumer","CA-2017-115756","2017-09-05 00:00:00","Detroit","Michigan","United States","Central","48227","Second Class","2017-09-07 00:00:00","3954","4","0","42","0.46","91","1841","Xerox Color Copier Paper, 11"" x 17"", Ream","Office Supplies","Paper","Xerox"
"361","Jennifer Halladay","Consumer","CA-2018-105620","2018-12-25 00:00:00","Hialeah","Florida","United States","South","33012","First Class","2018-12-28 00:00:00","5856","2","0.5","-7","-0.06","120","986","Lexmark 20R1285 X6650 Wireless All-in-One Printer","Technology","Machines","Lexmark"
"539","Mick Crebagga","Consumer","CA-2016-168809","2016-08-25 00:00:00","Houston","Texas","United States","Central","77041","Same Day","2016-08-25 00:00:00","3446","1","0.8","-6","-1.6","4","1291","Poly Designer Cover & Back","Office Supplies","Binders","Poly"
"242","Doug O'Connell","Consumer","CA-2018-118003","2018-12-04 00:00:00","Paterson","New Jersey","United States","East","7501","Standard Class","2018-12-10 00:00:00","6306","3","0","46","0.25","182","772","Global Value Steno Chair, Gray","Furniture","Chairs","Global"
"491","Maribeth Yedwab","Corporate","US-2017-105578","2017-05-30 00:00:00","Parker","Colorado","United States","West","80134","Standard Class","2017-06-04 00:00:00","8995","2","0.2","50","0.06","802","770","Global Troy Executive Leather Low-Back Tilter","Furniture","Chairs","Global"
"587","Patrick Gardner","Consumer","CA-2018-140186","2018-09-29 00:00:00","Bakersfield","California","United States","West","93309","First Class","2018-10-02 00:00:00","7195","2","0","25","0.26","98","654","Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote","Office Supplies","Appliances","Fellowes"
"83","Benjamin Venier","Corporate","CA-2018-104220","2018-01-30 00:00:00","Des Moines","Iowa","United States","Central","50315","Standard Class","2018-02-05 00:00:00","5785","2","0","9","0.5","18","408","Cardinal EasyOpen D-Ring Binders","Office Supplies","Binders","Cardinal"
"74","Bart Watters","Corporate","CA-2017-101161","2017-10-13 00:00:00","New York City","New York","United States","East","10024","Standard Class","2017-10-20 00:00:00","3498","5","0","12","0.36","35","325","BIC Liqua Brite Liner","Office Supplies","Art","BIC"
"10","Aimee Bixby","Consumer","CA-2015-169061","2015-03-05 00:00:00","Yonkers","New York","United States","East","10701","Second Class","2015-03-08 00:00:00","1662","6","0.2","17","0.34","50","722","GBC Wire Binding Combs","Office Supplies","Binders","GBC"
"588","Patrick Jones","Corporate","CA-2016-137897","2016-11-14 00:00:00","New York City","New York","United States","East","10035","Standard Class","2016-11-19 00:00:00","2721","5","0","17","0.45","37","936","It's Hot Message Books with Stickers, 2 3/4"" x 5""","Office Supplies","Paper","Other"
"728","Susan Vittorini","Consumer","US-2018-147669","2018-12-25 00:00:00","Fairfield","Ohio","United States","East","45014","Standard Class","2018-12-30 00:00:00","9825","7","0.2","42","0.26","159","1058","Maxell 4.7GB DVD-R","Technology","Accessories","Maxell"
"710","Stephanie Ulpright","Home Office","CA-2018-157966","2018-03-13 00:00:00","Chicago","Illinois","United States","Central","60610","Same Day","2018-03-13 00:00:00","7858","1","0.2","-7","-0.21","34","1281","Plantronics MX500i Earset","Technology","Phones","Plantronics"
"503","Matt Abelman","Home Office","CA-2015-124478","2015-08-08 00:00:00","Trenton","Michigan","United States","Central","48183","Standard Class","2015-08-12 00:00:00","599","3","0","17","0.45","38","774","Globe Weis Peel & Seel First Class Envelopes","Office Supplies","Envelopes","Global"
"464","Lindsay Shagiari","Home Office","US-2015-147648","2015-11-26 00:00:00","San Francisco","California","United States","West","94109","Standard Class","2015-12-01 00:00:00","8524","2","0","40","0.49","82","1684","Xerox 1893","Office Supplies","Paper","Xerox"
"631","Rick Duston","Consumer","CA-2016-122826","2016-06-23 00:00:00","Olympia","Washington","United States","West","98502","Second Class","2016-06-25 00:00:00","2303","4","0.2","23","0.11","202","1323","Pyle PRT45 Retro Home Telephone","Technology","Phones","Pyle"
"61","Arthur Prichep","Consumer","CA-2015-124737","2015-08-23 00:00:00","Denver","Colorado","United States","West","80219","Standard Class","2015-08-27 00:00:00","622","3","0.2","5","0.35","16","1774","Xerox 1976","Office Supplies","Paper","Xerox"
"498","Mark Van Huff","Consumer","CA-2017-161361","2017-03-26 00:00:00","Pocatello","Idaho","United States","West","83201","Second Class","2017-03-28 00:00:00","5316","3","0","9","0.49","18","96","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","Office Supplies","Paper","Adams"
"328","Helen Wasserman","Corporate","CA-2017-136133","2017-08-18 00:00:00","New York City","New York","United States","East","10024","Second Class","2017-08-23 00:00:00","4549","9","0","99","0.28","355","288","Belkin 7 Outlet SurgeMaster II","Office Supplies","Appliances","Belkin"
"20","Aleksandra Gannaway","Corporate","CA-2015-147298","2015-04-26 00:00:00","Los Angeles","California","United States","West","90049","Standard Class","2015-05-03 00:00:00","1175","6","0.2","6","0.31","18","56","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","Office Supplies","Binders","Acco"
"746","Thomas Seio","Corporate","CA-2018-119284","2018-06-15 00:00:00","Nashville","Tennessee","United States","South","37211","Standard Class","2018-06-20 00:00:00","6365","2","0.4","-28","-0.23","121","281","Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf","Furniture","Tables","Barricks"
"446","Kristina Nunn","Home Office","CA-2015-107524","2015-03-02 00:00:00","New York City","New York","United States","East","10009","Standard Class","2015-03-08 00:00:00","214","5","0","17","0.48","36","149","Array Parchment Paper, Assorted Colors","Office Supplies","Paper","Array"
"498","Mark Van Huff","Consumer","CA-2016-119690","2016-06-25 00:00:00","Houston","Texas","United States","Central","77041","First Class","2016-06-28 00:00:00","2199","2","0.8","-1","-1.5","1","272","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","Office Supplies","Binders","Avery"
"246","Ed Braxton","Corporate","CA-2018-147277","2018-10-20 00:00:00","Akron","Ohio","United States","East","44312","Standard Class","2018-10-24 00:00:00","7493","2","0.4","-76","-0.27","284","428","Chromcraft Rectangular Conference Tables","Furniture","Tables","Chromcraft"
"506","Matt Connell","Corporate","CA-2015-103989","2015-03-19 00:00:00","Lakeland","Florida","United States","South","33801","First Class","2015-03-21 00:00:00","133","3","0.2","6","0.28","20","531","Document Clip Frames","Furniture","Furnishings","Other"
"364","Jeremy Ellison","Consumer","CA-2016-163762","2016-11-27 00:00:00","New York City","New York","United States","East","10024","Standard Class","2016-12-01 00:00:00","3336","3","0","13","0.42","30","1258","Peel-Off China Markers","Office Supplies","Art","Other"
"295","Gary McGarr","Consumer","CA-2018-146031","2018-07-29 00:00:00","Troy","New York","United States","East","12180","Second Class","2018-08-01 00:00:00","7458","9","0","22","0.37","60","1416","Sanford Liquid Accent Highlighters","Office Supplies","Art","Sanford"
"250","Edward Hooks","Corporate","CA-2017-135776","2017-12-23 00:00:00","Seattle","Washington","United States","West","98103","Standard Class","2017-12-30 00:00:00","4541","2","0","2","0.01","227","1373","SAFCO Boltless Steel Shelving","Office Supplies","Storage","SAFCO"
"519","Meg O'Connel","Home Office","US-2018-106663","2018-06-09 00:00:00","Chicago","Illinois","United States","Central","60653","Standard Class","2018-06-13 00:00:00","9490","3","0.6","-14","-0.6","24","12","12-1/2 Diameter Round Wall Clock","Furniture","Furnishings","Other"
"367","Jeremy Pistek","Consumer","CA-2018-117324","2018-12-08 00:00:00","Madison","Wisconsin","United States","Central","53711","Standard Class","2018-12-13 00:00:00","6252","3","0","305","0.28","1090","865","Hoover WindTunnel Plus Canister Vacuum","Office Supplies","Appliances","Hoover"
"45","Anna Gayman","Consumer","CA-2017-108987","2017-09-08 00:00:00","Houston","Texas","United States","Central","77036","Second Class","2017-09-10 00:00:00","3716","3","0.2","4","0.1","36","1528","Super Decoflex Portable Personal File","Office Supplies","Storage","Other"
"612","Phillina Ober","Home Office","CA-2016-144099","2016-11-29 00:00:00","San Francisco","California","United States","West","94122","Same Day","2016-11-30 00:00:00","2876","1","0.2","2","0.36","4","59","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""","Office Supplies","Binders","Acco"
"244","Duane Huffman","Home Office","CA-2015-105249","2015-11-28 00:00:00","San Francisco","California","United States","West","94122","Same Day","2015-11-28 00:00:00","171","4","0.15","-5","-0.01","411","1428","Sauder Camden County Barrister Bookcase, Planked Cherry Finish","Furniture","Bookcases","Sauder"
"48","Anne Pryor","Home Office","CA-2015-127964","2015-03-03 00:00:00","New York City","New York","United States","East","10035","Standard Class","2015-03-08 00:00:00","729","1","0","5","0.46","10","1303","PowerGen Dual USB Car Charger","Technology","Phones","Other"
"130","Carol Adams","Corporate","CA-2016-161452","2016-04-05 00:00:00","Los Angeles","California","United States","West","90036","Standard Class","2016-04-11 00:00:00","3272","3","0.2","89","0.1","892","786","GuestStacker Chair with Chrome Finish Legs","Furniture","Chairs","Other"
"204","Dave Hallsten","Corporate","CA-2016-159534","2016-03-20 00:00:00","New York City","New York","United States","East","10035","First Class","2016-03-23 00:00:00","3240","3","0.2","17","0.34","50","1634","Wilson Jones Century Plastic Molded Ring Binders","Office Supplies","Binders","Wilson Jones"
"692","Shahid Hopkins","Consumer","CA-2018-122280","2018-09-10 00:00:00","New York City","New York","United States","East","10024","Same Day","2018-09-10 00:00:00","6516","2","0","9","0.48","19","1348","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk","Office Supplies","Paper","REDIFORM"
"357","Jay Kimmel","Consumer","CA-2016-127453","2016-12-19 00:00:00","Philadelphia","Pennsylvania","United States","East","19143","First Class","2016-12-20 00:00:00","2419","2","0.2","0","0.13","4","861","Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum","Office Supplies","Appliances","Hoover"
"596","Paul Prost","Home Office","CA-2018-117401","2018-05-18 00:00:00","Springfield","Missouri","United States","Central","65807","Second Class","2018-05-22 00:00:00","6254","7","0","21","0.48","43","1598","Universal Recycled Hanging Pressboard Report Binders, Letter Size","Office Supplies","Binders","Universal"
"748","Tiffany House","Corporate","CA-2018-117261","2018-09-04 00:00:00","Los Angeles","California","United States","West","90032","Standard Class","2018-09-10 00:00:00","6247","4","0","1","0.01","54","1361","Rogers Jumbo File, Granite","Office Supplies","Storage","Rogers"
"521","Melanie Seite","Consumer","CA-2015-135405","2015-01-09 00:00:00","Laredo","Texas","United States","Central","78041","Standard Class","2015-01-13 00:00:00","909","2","0.2","1","0.13","9","1126","Newell 312","Office Supplies","Art","Newell"
"524","Michael Grace","Home Office","CA-2015-103744","2015-02-23 00:00:00","El Paso","Texas","United States","Central","79907","Standard Class","2015-02-27 00:00:00","120","3","0.2","2","0.34","7","1506","Staple-on labels","Office Supplies","Labels","Staple-on labels"
"35","Andy Gerbode","Corporate","CA-2015-167850","2015-08-09 00:00:00","Saint Petersburg","Florida","United States","South","33710","Standard Class","2015-08-16 00:00:00","1619","2","0.2","22","0.13","178","153","AT&T 1070 Corded Phone","Technology","Phones","AT&T"
"514","Max Engle","Consumer","CA-2018-137449","2018-06-29 00:00:00","Dallas","Texas","United States","Central","75220","First Class","2018-06-30 00:00:00","7097","2","0.8","-55","-2.55","21","297","Belkin F9G930V10-GRY 9 Outlet Surge","Office Supplies","Appliances","Belkin"
"380","Joe Elijah","Consumer","CA-2017-106950","2017-09-02 00:00:00","Charlotte","North Carolina","United States","South","28205","Standard Class","2017-09-06 00:00:00","3663","4","0.2","3","0.18","19","1848","Zebra Zazzle Fluorescent Highlighters","Office Supplies","Art","Zebra"
"55","Anthony Rawles","Corporate","US-2018-108343","2018-07-20 00:00:00","New York City","New York","United States","East","10009","Standard Class","2018-07-25 00:00:00","9514","2","0","6","0.48","13","1775","Xerox 1977","Office Supplies","Paper","Xerox"
"369","Jesus Ocampo","Home Office","CA-2016-119291","2016-05-14 00:00:00","Chester","Pennsylvania","United States","East","19013","First Class","2016-05-17 00:00:00","2181","2","0.7","-14","-0.73","19","694","GBC Linen Binding Covers","Office Supplies","Binders","GBC"
"299","Gene McClure","Consumer","CA-2016-127173","2016-09-26 00:00:00","Oceanside","New York","United States","East","11572","Standard Class","2016-10-03 00:00:00","2416","7","0","296","0.47","630","165","Ativa MDM8000 8-Sheet Micro-Cut Shredder","Technology","Machines","Ativa"
"41","Ann Chong","Corporate","CA-2018-157987","2018-09-02 00:00:00","New York City","New York","United States","East","10009","Standard Class","2018-09-06 00:00:00","7872","2","0","38","0.16","238","1616","WD My Passport Ultra 2TB Portable External Hard Drive","Technology","Accessories","WD My Passport"
"677","Sarah Bern","Consumer","CA-2018-108441","2018-06-12 00:00:00","New York City","New York","United States","East","10035","Standard Class","2018-06-18 00:00:00","5963","4","0.1","143","0.17","858","1378","Safco Contoured Stacking Chairs","Furniture","Chairs","SAFCO"
"698","Shirley Daniels","Home Office","CA-2016-142139","2016-08-31 00:00:00","Bedford","Texas","United States","Central","76021","Standard Class","2016-09-05 00:00:00","2823","4","0.2","7","0.33","21","1086","Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""","Office Supplies","Paper","Message Book"
"630","Rick Bensley","Home Office","CA-2015-117765","2015-09-07 00:00:00","Tulsa","Oklahoma","United States","Central","74133","Standard Class","2015-09-13 00:00:00","466","2","0","6","0.29","20","118","Akro-Mils 12-Gallon Tote","Office Supplies","Storage","Akro"
"219","Deirdre Greer","Corporate","CA-2016-130848","2016-10-25 00:00:00","Denver","Colorado","United States","West","80219","Same Day","2016-10-25 00:00:00","2514","8","0.2","-29","-0.05","582","756","Global Highback Leather Tilter in Burgundy","Furniture","Chairs","Global"
"105","Brendan Murry","Corporate","CA-2018-155642","2018-05-18 00:00:00","Chicago","Illinois","United States","Central","60653","Standard Class","2018-05-22 00:00:00","7774","3","0.6","-10","-0.45","23","673","Flat Face Poster Frame","Furniture","Furnishings","Other"
"359","Jennifer Braxton","Corporate","CA-2018-142125","2018-10-21 00:00:00","Milwaukee","Wisconsin","United States","Central","53209","Standard Class","2018-10-27 00:00:00","7291","5","0","11","0.48","22","35","Acco 3-Hole Punch","Office Supplies","Binders","Acco"
"201","Darrin Sayre","Home Office","CA-2018-131954","2018-01-21 00:00:00","Seattle","Washington","United States","West","98115","Standard Class","2018-01-25 00:00:00","6885","3","0","10","0.04","243","418","Carina Double Wide Media Storage Towers in Natural & Black","Office Supplies","Storage","Carina"
"743","Theresa Swint","Corporate","US-2017-152051","2017-06-25 00:00:00","York","Pennsylvania","United States","East","17403","Standard Class","2017-06-29 00:00:00","9311","3","0.3","-18","-0.04","422","761","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","Furniture","Chairs","Global"
"282","Frank Carlisle","Home Office","CA-2018-117422","2018-10-21 00:00:00","Lakewood","Ohio","United States","East","44107","Standard Class","2018-10-25 00:00:00","6258","4","0.7","-5","-0.8","6","1459","SlimView Poly Binder, 3/8""","Office Supplies","Binders","Other"
"718","Stewart Visinsky","Consumer","CA-2015-100895","2015-06-02 00:00:00","Roswell","Georgia","United States","South","30076","Standard Class","2015-06-06 00:00:00","35","2","0","107","0.3","357","866","Hot File 7-Pocket, Floor Stand","Office Supplies","Storage","Other"
"762","Tonja Turnell","Home Office","CA-2018-141439","2018-11-26 00:00:00","Richmond","Indiana","United States","Central","47374","Standard Class","2018-12-01 00:00:00","7262","4","0","545","0.29","1880","1399","Samsung Galaxy S4 Mini","Technology","Phones","Samsung"
"730","Sylvia Foulston","Corporate","CA-2018-139311","2018-08-11 00:00:00","Bedford","Texas","United States","Central","76021","First Class","2018-08-13 00:00:00","7160","7","0.2","3","0.31","9","321","BIC Brite Liner Grip Highlighters","Office Supplies","Art","BIC"
"268","Erin Ashbrook","Corporate","CA-2017-168956","2017-02-16 00:00:00","Chicago","Illinois","United States","Central","60623","Standard Class","2017-02-20 00:00:00","5551","1","0.2","2","0.35","5","1809","Xerox 206","Office Supplies","Paper","Xerox"
"695","Shaun Chance","Corporate","CA-2016-103835","2016-09-24 00:00:00","Los Angeles","California","United States","West","90032","Standard Class","2016-09-28 00:00:00","1777","4","0","336","0.29","1158","864","Hoover Upright Vacuum With Dirt Cup","Office Supplies","Appliances","Hoover"
"371","Jill Matthias","Consumer","CA-2017-155138","2017-09-08 00:00:00","Monroe","North Carolina","United States","South","28110","Standard Class","2017-09-12 00:00:00","5105","3","0.2","23","0.36","65","1270","Petty Cash Envelope","Office Supplies","Paper","Other"
"500","Mary Zewe","Corporate","CA-2017-169922","2017-06-11 00:00:00","Arlington","Texas","United States","Central","76017","Standard Class","2017-06-17 00:00:00","5577","7","0.6","-9","-0.73","13","1495","Stacking Tray, Side-Loading, Legal, Smoke","Furniture","Furnishings","Other"
"622","Randy Ferguson","Corporate","CA-2015-148425","2015-11-30 00:00:00","Orlando","Florida","United States","South","32839","Standard Class","2015-12-04 00:00:00","1186","9","0.7","-4","-0.67","7","272","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","Office Supplies","Binders","Avery"
"194","Daniel Lacy","Consumer","US-2015-137155","2015-11-01 00:00:00","Long Beach","New York","United States","East","11561","Standard Class","2015-11-05 00:00:00","8469","6","0","10","0.31","32","1052","Master Big Foot Doorstop, Beige","Furniture","Furnishings","Other"
"68","Barry Französisch","Corporate","CA-2017-156265","2017-08-02 00:00:00","Los Angeles","California","United States","West","90032","Second Class","2017-08-04 00:00:00","5139","2","0.2","15","0.11","136","282","Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops","Furniture","Tables","Barricks"
"661","Russell D'Ascenzo","Consumer","CA-2016-139248","2016-07-25 00:00:00","Los Angeles","California","United States","West","90032","Standard Class","2016-07-30 00:00:00","2757","5","0.2","39","0.06","624","1107","Motorola L703CM","Technology","Phones","Motorola"
"672","Sanjit Chand","Consumer","CA-2015-116904","2015-09-23 00:00:00","Minneapolis","Minnesota","United States","Central","55407","Standard Class","2015-09-28 00:00:00","445","5","0","16","0.48","32","1821","Xerox 217","Office Supplies","Paper","Xerox"
"313","Greg Tran","Consumer","US-2015-135881","2015-05-23 00:00:00","New York City","New York","United States","East","10035","Standard Class","2015-05-27 00:00:00","8464","2","0","0","0.03","5","984","Letter Slitter","Office Supplies","Supplies","Other"
"746","Thomas Seio","Corporate","CA-2018-119284","2018-06-15 00:00:00","Nashville","Tennessee","United States","South","37211","Standard Class","2018-06-20 00:00:00","6363","8","0.2","7","0.09","77","1502","Staple holder","Office Supplies","Appliances","Staple holder"
